,title,urlToImage,url
0,An Unexpected Boson Measurement Is Threatening The Standard Model of Physics - ScienceAlert,https://www.sciencealert.com/images/2022-04/processed/BosonIllustration_1024.jpg,https://www.sciencealert.com/boson-discovery-contradicts-our-current-understanding-of-the-universe
1,Telescope discovers galactic space laser at a record-breaking 5 billion lightyears away - CBS News,https://cbsnews3.cbsistatic.com/hub/i/r/2022/04/08/437167b0-3164-43f3-b1d3-fcad5346ccd3/thumbnail/1200x630/ed17bede5367f6f70b20d98d4320ab22/meerkat-telescope.png,https://www.cbsnews.com/news/astronomy-space-galactic-laser-discovered-africa-meerkat-telescope/
2,Shards of Asteroid That Killed the Dinosaurs May Have Been Found in Fossil Site - The New York Times,https://static01.nyt.com/images/2022/04/07/science/07fossils-promo/07fossils-promo-facebookJumbo.jpg,https://www.nytimes.com/2022/04/07/science/asteroid-killed-dinosaurs-fossil-site.html
3,These are the four people launching on SpaceX's first ISS space tourism mission - CNN,https://cdn.cnn.com/cnnnext/dam/assets/220406151740-05-axiom-spacex-crew-super-tease.jpg,https://www.cnn.com/2022/04/07/tech/spacex-iss-tourism-mission-scn/index.html
4,Big triceratops was healing a hole in its head - Ars Technica,https://cdn.arstechnica.net/wp-content/uploads/2022/04/Image-3.image-jpeg-760x380.jpeg,https://arstechnica.com/science/2022/04/big-triceratops-was-healing-a-hole-in-its-head/
5,NASA's Curiosity Mars Rover Reroutes Away From 'Gator-Back' Rocks – NASA Mars Exploration - NASA Mars Exploration,https://mars.nasa.gov/system/news_items/main_images/9163_PIA25176-web.jpg,https://mars.nasa.gov/news/9163/nasas-curiosity-mars-rover-reroutes-away-from-gator-back-rocks/
6,Scientists Have Spotted the Farthest Galaxy Ever – It May Be Home to the Oldest Stars in the Universe - SciTechDaily,https://scitechdaily.com/images/Galaxy-HD1-in-Timeline-of-Universe-scaled.jpg,https://scitechdaily.com/scientists-have-spotted-the-farthest-galaxy-ever-it-may-be-home-to-the-oldest-stars-in-the-universe/
7,"Asteroid the size of a house flies by Earth, creating 'precious' opportunity for scientists - CNN",https://cdn.cnn.com/cnnnext/dam/assets/220406144219-asteroid-2022-gn1-super-tease.jpg,https://www.cnn.com/2022/04/06/world/asteroid-2022-gn1-flyby-scn/index.html
8,Surprisingly high fraction of dead galaxies found in ancient galactic city - Yahoo Entertainment,https://s.yimg.com/uu/api/res/1.2/dJwJR.NeWsM_ZKgQEydppA--~B/aD04MTM7dz0xMDAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/syfy_655/53b59d59f9b419da4ed0042ea803f631,https://www.syfy.com/syfy-wire/bad-astronomy-protocluster-has-too-many-dead-galaxies-in-it
9,Scientists Discover Fish-Like Marine Reptile Buried in Its Own Blubber 150 Million Years Ago - SciTechDaily,https://scitechdaily.com/images/Large-Ichthyosaur-in-UV-Light.jpg,https://scitechdaily.com/scientists-discover-fish-like-marine-reptile-buried-in-its-own-blubber-150-million-years-ago/
10,The world is 'perilously close' to tipping points of irreversible climate change. These are 5 that keep scientists up at night. - USA TODAY,"https://www.gannett-cdn.com/presto/2019/09/04/USAT/9080cd7b-0079-4fc5-a689-09533d45b815-AP_Brazil_Amazon_Fires.2.jpg?crop=3999,2250,x0,y0&width=3200&height=1801&format=pjpg&auto=webp",https://www.usatoday.com/story/news/2022/04/07/climate-change-tipping-points/9461585002/
11,Raining Vaporized Rock: Hubble Probes Bizarre Weather Conditions on Sizzling Worlds - SciTechDaily,https://scitechdaily.com/images/Ultra-Hot-Jupiter-Sized-Exoplanet-Illustration-scaled.jpg,https://scitechdaily.com/raining-vaporized-rock-hubble-probes-bizarre-weather-conditions-on-sizzling-worlds/
